date,indicator,value,entity
2021-10-19,Daily hospital occupancy,2408,Canada
2021-10-20,Daily hospital occupancy,2342,Canada
2021-10-21,Daily hospital occupancy,2259,Canada
2021-10-22,Daily hospital occupancy,1876,Canada
2021-10-23,Daily hospital occupancy,1610,Canada
2021-10-24,Daily hospital occupancy,1592,Canada
2021-10-25,Daily hospital occupancy,2145,Canada
2021-10-26,Daily hospital occupancy,2106,Canada
2021-10-27,Daily hospital occupancy,2102,Canada
2021-10-28,Daily hospital occupancy,2085,Canada
2021-10-29,Daily hospital occupancy,1790,Canada
2021-10-30,Daily hospital occupancy,1468,Canada
2021-10-31,Daily hospital occupancy,1481,Canada
2021-11-01,Daily hospital occupancy,2012,Canada
2021-11-02,Daily hospital occupancy,2059,Canada
2021-11-03,Daily hospital occupancy,1954,Canada
2021-11-04,Daily hospital occupancy,1934,Canada
2021-11-05,Daily hospital occupancy,1710,Canada
2021-11-06,Daily hospital occupancy,1383,Canada
2021-11-07,Daily hospital occupancy,1391,Canada
2021-11-08,Daily hospital occupancy,1873,Canada
2021-11-09,Daily hospital occupancy,1878,Canada
2021-11-10,Daily hospital occupancy,1778,Canada
2021-11-11,Daily hospital occupancy,1605,Canada
2021-11-12,Daily hospital occupancy,1596,Canada
2021-11-13,Daily hospital occupancy,1340,Canada
2021-11-14,Daily hospital occupancy,1355,Canada
2021-11-15,Daily hospital occupancy,1764,Canada
2021-11-16,Daily hospital occupancy,1771,Canada
2021-11-17,Daily hospital occupancy,1748,Canada
2021-11-18,Daily hospital occupancy,1733,Canada
2021-11-19,Daily hospital occupancy,1549,Canada
2021-11-20,Daily hospital occupancy,1271,Canada
2021-11-21,Daily hospital occupancy,1297,Canada
2021-11-22,Daily hospital occupancy,1697,Canada
2021-11-23,Daily hospital occupancy,1678,Canada
2021-11-24,Daily hospital occupancy,1660,Canada
2021-11-25,Daily hospital occupancy,1582,Canada
2021-11-26,Daily hospital occupancy,1440,Canada
2021-11-27,Daily hospital occupancy,1218,Canada
2021-11-28,Daily hospital occupancy,1217,Canada
2021-11-29,Daily hospital occupancy,1632,Canada
2021-11-30,Daily hospital occupancy,1473,Canada
2021-12-01,Daily hospital occupancy,1556,Canada
2021-12-02,Daily hospital occupancy,1577,Canada
2021-12-03,Daily hospital occupancy,1407,Canada
2021-12-04,Daily hospital occupancy,1161,Canada
2021-12-05,Daily hospital occupancy,1042,Canada
2021-12-06,Daily hospital occupancy,1561,Canada
2021-12-07,Daily hospital occupancy,1547,Canada
2021-12-08,Daily hospital occupancy,1526,Canada
2021-12-09,Daily hospital occupancy,1519,Canada
2021-12-10,Daily hospital occupancy,1392,Canada
2021-12-11,Daily hospital occupancy,1240,Canada
2021-12-12,Daily hospital occupancy,1270,Canada
2021-12-13,Daily hospital occupancy,1537,Canada
2021-12-14,Daily hospital occupancy,1517,Canada
2021-12-15,Daily hospital occupancy,1535,Canada
2021-12-16,Daily hospital occupancy,1548,Canada
2021-12-17,Daily hospital occupancy,1575,Canada
2021-12-18,Daily hospital occupancy,1429,Canada
2021-12-19,Daily hospital occupancy,1498,Canada
2021-12-20,Daily hospital occupancy,1671,Canada
2021-12-21,Daily hospital occupancy,1711,Canada
2021-12-22,Daily hospital occupancy,1795,Canada
2021-12-23,Daily hospital occupancy,1799,Canada
2021-12-24,Daily hospital occupancy,1836,Canada
2021-12-25,Daily hospital occupancy,1730,Canada
2021-12-26,Daily hospital occupancy,2046,Canada
2021-12-27,Daily hospital occupancy,2290,Canada
2021-12-28,Daily hospital occupancy,2510,Canada
2021-12-29,Daily hospital occupancy,2999,Canada
2021-12-30,Daily hospital occupancy,3362,Canada
2021-12-31,Daily hospital occupancy,3339,Canada
2022-01-01,Daily hospital occupancy,3687,Canada
2022-01-02,Daily hospital occupancy,4136,Canada
2022-01-03,Daily hospital occupancy,4620,Canada
2022-01-04,Daily hospital occupancy,5322,Canada
2022-01-05,Daily hospital occupancy,5780,Canada
2022-01-06,Daily hospital occupancy,6131,Canada
2022-01-07,Daily hospital occupancy,6743,Canada
2022-01-08,Daily hospital occupancy,6818,Canada
2022-01-09,Daily hospital occupancy,7089,Canada
2022-01-10,Daily hospital occupancy,8088,Canada
2022-01-11,Daily hospital occupancy,8551,Canada
2022-01-12,Daily hospital occupancy,8979,Canada
2022-01-13,Daily hospital occupancy,9342,Canada
2022-01-14,Daily hospital occupancy,9496,Canada
2022-01-15,Daily hospital occupancy,9310,Canada
2022-01-16,Daily hospital occupancy,9583,Canada
2022-01-17,Daily hospital occupancy,10588,Canada
2022-01-18,Daily hospital occupancy,10587,Canada
2022-01-19,Daily hospital occupancy,10743,Canada
2022-01-20,Daily hospital occupancy,10721,Canada
2022-01-21,Daily hospital occupancy,10436,Canada
2022-01-22,Daily hospital occupancy,10457,Canada
2022-01-23,Daily hospital occupancy,10620,Canada
2022-01-24,Daily hospital occupancy,11022,Canada
2022-01-25,Daily hospital occupancy,10733,Canada
2022-01-26,Daily hospital occupancy,10554,Canada
2022-01-27,Daily hospital occupancy,10448,Canada
2022-01-28,Daily hospital occupancy,9744,Canada
2022-01-29,Daily hospital occupancy,9582,Canada
2022-01-30,Daily hospital occupancy,9641,Canada
2022-01-31,Daily hospital occupancy,9956,Canada
2022-02-01,Daily hospital occupancy,9708,Canada
2022-02-02,Daily hospital occupancy,9394,Canada
2022-02-03,Daily hospital occupancy,9149,Canada
2022-02-04,Daily hospital occupancy,8832,Canada
2022-02-05,Daily hospital occupancy,8592,Canada
2022-02-06,Daily hospital occupancy,8588,Canada
2022-02-07,Daily hospital occupancy,8501,Canada
2022-02-08,Daily hospital occupancy,8286,Canada
2022-02-09,Daily hospital occupancy,8106,Canada
2022-02-10,Daily hospital occupancy,7800,Canada
2022-02-11,Daily hospital occupancy,7492,Canada
2022-02-12,Daily hospital occupancy,7247,Canada
2022-02-13,Daily hospital occupancy,6662,Canada
2022-02-14,Daily hospital occupancy,7153,Canada
2022-02-15,Daily hospital occupancy,6933,Canada
2022-02-16,Daily hospital occupancy,6759,Canada
2022-02-17,Daily hospital occupancy,6561,Canada
2022-02-18,Daily hospital occupancy,6351,Canada
2022-02-19,Daily hospital occupancy,6127,Canada
2022-02-20,Daily hospital occupancy,6155,Canada
2022-02-21,Daily hospital occupancy,6097,Canada
2022-02-22,Daily hospital occupancy,6041,Canada
2022-02-23,Daily hospital occupancy,5953,Canada
2022-02-24,Daily hospital occupancy,5633,Canada
2022-02-25,Daily hospital occupancy,5425,Canada
2022-02-26,Daily hospital occupancy,5199,Canada
2022-02-27,Daily hospital occupancy,5170,Canada
2022-02-28,Daily hospital occupancy,5138,Canada
2022-03-01,Daily hospital occupancy,4945,Canada
2022-03-02,Daily hospital occupancy,4917,Canada
2022-03-03,Daily hospital occupancy,4866,Canada
2022-03-04,Daily hospital occupancy,4722,Canada
2022-03-05,Daily hospital occupancy,4530,Canada
2022-03-06,Daily hospital occupancy,4568,Canada
2022-03-07,Daily hospital occupancy,4650,Canada
2022-03-08,Daily hospital occupancy,4520,Canada
2022-03-09,Daily hospital occupancy,4549,Canada
2022-03-10,Daily hospital occupancy,4369,Canada
2022-03-11,Daily hospital occupancy,4258,Canada
2022-03-12,Daily hospital occupancy,4048,Canada
2022-03-13,Daily hospital occupancy,4049,Canada
2022-03-14,Daily hospital occupancy,4177,Canada
2022-03-15,Daily hospital occupancy,4131,Canada
2022-03-16,Daily hospital occupancy,4043,Canada
2022-03-17,Daily hospital occupancy,3941,Canada
2022-03-18,Daily hospital occupancy,3898,Canada
2022-03-19,Daily hospital occupancy,3757,Canada
2022-03-20,Daily hospital occupancy,3826,Canada
2022-03-21,Daily hospital occupancy,3990,Canada
2022-03-22,Daily hospital occupancy,4002,Canada
2022-03-23,Daily hospital occupancy,4010,Canada
2022-03-24,Daily hospital occupancy,3935,Canada
2022-03-25,Daily hospital occupancy,3898,Canada
2022-03-26,Daily hospital occupancy,4021,Canada
2022-03-27,Daily hospital occupancy,4107,Canada
2022-03-28,Daily hospital occupancy,4121,Canada
2022-03-29,Daily hospital occupancy,4363,Canada
2022-03-30,Daily hospital occupancy,4376,Canada
2022-03-31,Daily hospital occupancy,4354,Canada
2022-04-01,Daily hospital occupancy,4420,Canada
2022-04-02,Daily hospital occupancy,4522,Canada
2022-04-03,Daily hospital occupancy,4769,Canada
2022-04-04,Daily hospital occupancy,5111,Canada
2022-04-05,Daily hospital occupancy,5246,Canada
2022-04-06,Daily hospital occupancy,5247,Canada
2022-04-07,Daily hospital occupancy,5321,Canada
2022-04-08,Daily hospital occupancy,5309,Canada
2022-04-09,Daily hospital occupancy,5481,Canada
2022-04-10,Daily hospital occupancy,5703,Canada
2022-04-11,Daily hospital occupancy,6020,Canada
2022-04-12,Daily hospital occupancy,6237,Canada
2022-04-13,Daily hospital occupancy,6241,Canada
2022-04-14,Daily hospital occupancy,6310,Canada
2022-04-15,Daily hospital occupancy,6364,Canada
2022-04-16,Daily hospital occupancy,6414,Canada
2022-04-17,Daily hospital occupancy,6601,Canada
2022-04-18,Daily hospital occupancy,6809,Canada
2022-04-19,Daily hospital occupancy,7045,Canada
2022-04-20,Daily hospital occupancy,7004,Canada
2022-04-21,Daily hospital occupancy,7097,Canada
2022-04-22,Daily hospital occupancy,7060,Canada
2022-04-23,Daily hospital occupancy,7076,Canada
2022-04-24,Daily hospital occupancy,7179,Canada
2022-04-25,Daily hospital occupancy,7281,Canada
2022-04-26,Daily hospital occupancy,7199,Canada
2022-04-27,Daily hospital occupancy,7217,Canada
2022-04-28,Daily hospital occupancy,7182,Canada
2022-04-29,Daily hospital occupancy,7033,Canada
2022-04-30,Daily hospital occupancy,6953,Canada
2022-05-01,Daily hospital occupancy,7048,Canada
2022-05-02,Daily hospital occupancy,7112,Canada
2022-05-03,Daily hospital occupancy,7059,Canada
2022-05-04,Daily hospital occupancy,7083,Canada
2022-05-05,Daily hospital occupancy,6845,Canada
2022-05-06,Daily hospital occupancy,6690,Canada
2022-05-07,Daily hospital occupancy,6496,Canada
2022-05-08,Daily hospital occupancy,6593,Canada
2022-05-09,Daily hospital occupancy,6579,Canada
2022-05-10,Daily hospital occupancy,6407,Canada
2022-05-11,Daily hospital occupancy,6421,Canada
2022-05-12,Daily hospital occupancy,6168,Canada
2022-05-13,Daily hospital occupancy,5897,Canada
2022-05-14,Daily hospital occupancy,5794,Canada
2022-05-15,Daily hospital occupancy,5867,Canada
2022-05-16,Daily hospital occupancy,5834,Canada
2022-05-17,Daily hospital occupancy,5752,Canada
2022-05-18,Daily hospital occupancy,5719,Canada
2022-05-19,Daily hospital occupancy,5448,Canada
2022-05-20,Daily hospital occupancy,5004,Canada
2022-05-21,Daily hospital occupancy,5078,Canada
2022-05-22,Daily hospital occupancy,5047,Canada
2022-05-23,Daily hospital occupancy,5064,Canada
2022-05-24,Daily hospital occupancy,4999,Canada
2022-05-25,Daily hospital occupancy,4973,Canada
2022-05-26,Daily hospital occupancy,4708,Canada
2022-05-27,Daily hospital occupancy,4519,Canada
2022-05-28,Daily hospital occupancy,4392,Canada
2022-05-29,Daily hospital occupancy,4452,Canada
2022-05-30,Daily hospital occupancy,4393,Canada
2022-05-31,Daily hospital occupancy,4165,Canada
2022-06-01,Daily hospital occupancy,4129,Canada
2022-06-02,Daily hospital occupancy,3995,Canada
2022-06-03,Daily hospital occupancy,3840,Canada
2022-06-04,Daily hospital occupancy,2717,Canada
2022-06-05,Daily hospital occupancy,2691,Canada
2022-06-06,Daily hospital occupancy,3717,Canada
2022-06-07,Daily hospital occupancy,3632,Canada
2022-06-08,Daily hospital occupancy,3618,Canada
2022-06-09,Daily hospital occupancy,3506,Canada
2022-06-10,Daily hospital occupancy,3457,Canada
2022-06-11,Daily hospital occupancy,2422,Canada
2022-06-12,Daily hospital occupancy,2425,Canada
2022-06-13,Daily hospital occupancy,3457,Canada
2022-06-14,Daily hospital occupancy,3311,Canada
2022-06-15,Daily hospital occupancy,3302,Canada
2022-06-16,Daily hospital occupancy,3259,Canada
2022-06-17,Daily hospital occupancy,3170,Canada
2022-06-18,Daily hospital occupancy,3161,Canada
2022-06-19,Daily hospital occupancy,3212,Canada
2022-06-20,Daily hospital occupancy,3272,Canada
2022-06-21,Daily hospital occupancy,3292,Canada
2022-06-22,Daily hospital occupancy,2845,Canada
2022-06-23,Daily hospital occupancy,3249,Canada
2022-06-24,Daily hospital occupancy,3189,Canada
2022-06-25,Daily hospital occupancy,3176,Canada
2022-06-26,Daily hospital occupancy,3191,Canada
2022-06-27,Daily hospital occupancy,3345,Canada
2022-06-28,Daily hospital occupancy,3402,Canada
2022-06-29,Daily hospital occupancy,3406,Canada
2022-06-30,Daily hospital occupancy,3299,Canada
2022-07-01,Daily hospital occupancy,3344,Canada
2022-07-02,Daily hospital occupancy,2075,Canada
2022-07-03,Daily hospital occupancy,2140,Canada
2022-07-04,Daily hospital occupancy,3639,Canada
2022-07-05,Daily hospital occupancy,3698,Canada
2022-07-06,Daily hospital occupancy,3716,Canada
2022-07-07,Daily hospital occupancy,3816,Canada
2022-07-08,Daily hospital occupancy,3923,Canada
2022-07-09,Daily hospital occupancy,3952,Canada
2022-07-10,Daily hospital occupancy,3994,Canada
2022-07-11,Daily hospital occupancy,4200,Canada
2022-07-12,Daily hospital occupancy,4342,Canada
2022-07-13,Daily hospital occupancy,4339,Canada
2022-07-14,Daily hospital occupancy,4604,Canada
2022-07-15,Daily hospital occupancy,4573,Canada
2022-07-16,Daily hospital occupancy,4601,Canada
2022-07-17,Daily hospital occupancy,4752,Canada
2022-07-18,Daily hospital occupancy,4925,Canada
2022-07-19,Daily hospital occupancy,5184,Canada
2022-07-20,Daily hospital occupancy,5175,Canada
2022-07-21,Daily hospital occupancy,5219,Canada
2022-07-22,Daily hospital occupancy,5079,Canada
2022-07-23,Daily hospital occupancy,2995,Canada
2022-07-24,Daily hospital occupancy,3187,Canada
2022-07-25,Daily hospital occupancy,5347,Canada
2022-07-26,Daily hospital occupancy,5515,Canada
2022-07-27,Daily hospital occupancy,5496,Canada
2022-07-28,Daily hospital occupancy,5472,Canada
2022-07-29,Daily hospital occupancy,5313,Canada
2022-07-30,Daily hospital occupancy,5282,Canada
2022-07-31,Daily hospital occupancy,5270,Canada
2022-08-01,Daily hospital occupancy,5388,Canada
2022-08-02,Daily hospital occupancy,5464,Canada
2022-08-03,Daily hospital occupancy,5515,Canada
2022-08-04,Daily hospital occupancy,5266,Canada
2022-08-05,Daily hospital occupancy,5216,Canada
2022-08-06,Daily hospital occupancy,3085,Canada
2022-08-07,Daily hospital occupancy,3150,Canada
2022-08-08,Daily hospital occupancy,5170,Canada
2022-08-09,Daily hospital occupancy,5329,Canada
2022-08-10,Daily hospital occupancy,5336,Canada
2022-08-11,Daily hospital occupancy,5195,Canada
2022-08-12,Daily hospital occupancy,5104,Canada
2022-08-13,Daily hospital occupancy,3138,Canada
2022-08-14,Daily hospital occupancy,3192,Canada
2022-08-15,Daily hospital occupancy,5186,Canada
2022-08-16,Daily hospital occupancy,5275,Canada
2022-08-17,Daily hospital occupancy,5268,Canada
2022-08-18,Daily hospital occupancy,5254,Canada
2022-08-19,Daily hospital occupancy,5197,Canada
2022-08-20,Daily hospital occupancy,3184,Canada
2022-08-21,Daily hospital occupancy,3257,Canada
2022-08-22,Daily hospital occupancy,5220,Canada
2022-08-23,Daily hospital occupancy,5334,Canada
2022-08-24,Daily hospital occupancy,5340,Canada
2022-08-25,Daily hospital occupancy,5220,Canada
2022-08-26,Daily hospital occupancy,5154,Canada
2022-08-27,Daily hospital occupancy,3225,Canada
2022-08-28,Daily hospital occupancy,3290,Canada
2022-08-29,Daily hospital occupancy,5133,Canada
2022-08-30,Daily hospital occupancy,5071,Canada
2022-08-31,Daily hospital occupancy,5069,Canada
2022-09-01,Daily hospital occupancy,4915,Canada
2022-09-02,Daily hospital occupancy,4764,Canada
2022-09-03,Daily hospital occupancy,4763,Canada
2022-09-04,Daily hospital occupancy,4817,Canada
2022-09-05,Daily hospital occupancy,4721,Canada
2022-09-06,Daily hospital occupancy,4834,Canada
2022-09-07,Daily hospital occupancy,4837,Canada
2022-09-08,Daily hospital occupancy,4756,Canada
2022-09-09,Daily hospital occupancy,4649,Canada
2022-09-10,Daily hospital occupancy,3038,Canada
2022-09-11,Daily hospital occupancy,3066,Canada
2022-09-12,Daily hospital occupancy,4692,Canada
2022-09-13,Daily hospital occupancy,4685,Canada
2022-09-14,Daily hospital occupancy,4691,Canada
2022-09-15,Daily hospital occupancy,4644,Canada
2022-09-16,Daily hospital occupancy,4555,Canada
2022-09-17,Daily hospital occupancy,2964,Canada
2022-09-18,Daily hospital occupancy,3005,Canada
2022-09-19,Daily hospital occupancy,4633,Canada
2022-09-20,Daily hospital occupancy,4674,Canada
2022-09-21,Daily hospital occupancy,4673,Canada
2022-09-22,Daily hospital occupancy,4691,Canada
2022-09-23,Daily hospital occupancy,4712,Canada
2022-09-24,Daily hospital occupancy,4717,Canada
2022-09-25,Daily hospital occupancy,4725,Canada
2022-09-26,Daily hospital occupancy,4814,Canada
2022-09-27,Daily hospital occupancy,5045,Canada
2022-09-28,Daily hospital occupancy,5030,Canada
2022-09-29,Daily hospital occupancy,5183,Canada
2022-09-30,Daily hospital occupancy,5128,Canada
2022-10-01,Daily hospital occupancy,3425,Canada
2022-10-02,Daily hospital occupancy,3458,Canada
2022-10-03,Daily hospital occupancy,5324,Canada
2022-10-04,Daily hospital occupancy,5417,Canada
2022-10-05,Daily hospital occupancy,5422,Canada
2022-10-06,Daily hospital occupancy,5546,Canada
2022-10-07,Daily hospital occupancy,5104,Canada
2022-10-08,Daily hospital occupancy,3602,Canada
2022-10-09,Daily hospital occupancy,3631,Canada
2022-10-10,Daily hospital occupancy,5650,Canada
2022-10-11,Daily hospital occupancy,5955,Canada
2022-10-12,Daily hospital occupancy,5983,Canada
2022-10-13,Daily hospital occupancy,6090,Canada
2022-10-14,Daily hospital occupancy,6012,Canada
2022-10-15,Daily hospital occupancy,3960,Canada
2022-10-16,Daily hospital occupancy,4149,Canada
2022-10-17,Daily hospital occupancy,6234,Canada
2022-10-18,Daily hospital occupancy,6134,Canada
2022-10-19,Daily hospital occupancy,6152,Canada
2022-10-20,Daily hospital occupancy,6401,Canada
2022-10-21,Daily hospital occupancy,6422,Canada
2022-10-22,Daily hospital occupancy,6330,Canada
2022-10-23,Daily hospital occupancy,6409,Canada
2022-10-24,Daily hospital occupancy,6423,Canada
2022-10-25,Daily hospital occupancy,6389,Canada
2022-10-26,Daily hospital occupancy,6389,Canada
2022-10-27,Daily hospital occupancy,6375,Canada
2022-10-28,Daily hospital occupancy,6294,Canada
2022-10-29,Daily hospital occupancy,4373,Canada
2022-10-30,Daily hospital occupancy,4313,Canada
2022-10-31,Daily hospital occupancy,6234,Canada
2022-11-01,Daily hospital occupancy,6269,Canada
2022-11-02,Daily hospital occupancy,6259,Canada
2022-11-03,Daily hospital occupancy,6275,Canada
2022-11-04,Daily hospital occupancy,6106,Canada
2022-11-05,Daily hospital occupancy,4220,Canada
2022-11-06,Daily hospital occupancy,3731,Canada
2022-11-07,Daily hospital occupancy,6083,Canada
2022-11-08,Daily hospital occupancy,6106,Canada
2022-11-09,Daily hospital occupancy,6100,Canada
2022-11-10,Daily hospital occupancy,5275,Canada
2022-11-11,Daily hospital occupancy,5157,Canada
2022-11-12,Daily hospital occupancy,3963,Canada
2022-11-13,Daily hospital occupancy,3972,Canada
2022-11-14,Daily hospital occupancy,5638,Canada
2022-11-15,Daily hospital occupancy,5708,Canada
2022-11-16,Daily hospital occupancy,5702,Canada
2022-11-17,Daily hospital occupancy,5565,Canada
2022-11-18,Daily hospital occupancy,5475,Canada
2022-11-19,Daily hospital occupancy,5470,Canada
2022-11-20,Daily hospital occupancy,5506,Canada
2022-11-21,Daily hospital occupancy,5457,Canada
2022-11-22,Daily hospital occupancy,5400,Canada
2022-11-23,Daily hospital occupancy,5381,Canada
2022-11-24,Daily hospital occupancy,5180,Canada
2022-11-25,Daily hospital occupancy,5462,Canada
2022-11-26,Daily hospital occupancy,3671,Canada
2022-11-27,Daily hospital occupancy,3675,Canada
2022-11-28,Daily hospital occupancy,5563,Canada
2022-11-29,Daily hospital occupancy,5619,Canada
2022-11-30,Daily hospital occupancy,5622,Canada
2022-12-01,Daily hospital occupancy,5643,Canada
2022-12-02,Daily hospital occupancy,5588,Canada
2022-12-03,Daily hospital occupancy,5624,Canada
2022-12-04,Daily hospital occupancy,5631,Canada
2022-12-05,Daily hospital occupancy,5638,Canada
2022-12-06,Daily hospital occupancy,5568,Canada
2022-12-07,Daily hospital occupancy,5506,Canada
2022-12-08,Daily hospital occupancy,5505,Canada
2022-12-09,Daily hospital occupancy,5473,Canada
2022-12-10,Daily hospital occupancy,3393,Canada
2022-12-11,Daily hospital occupancy,3528,Canada
2022-12-12,Daily hospital occupancy,5488,Canada
2020-04-01,Daily ICU occupancy,195,Canada
2020-04-02,Daily ICU occupancy,225,Canada
2020-04-03,Daily ICU occupancy,228,Canada
2020-04-04,Daily ICU occupancy,233,Canada
2020-04-05,Daily ICU occupancy,254,Canada
2020-04-06,Daily ICU occupancy,433,Canada
2020-04-07,Daily ICU occupancy,461,Canada
2020-04-08,Daily ICU occupancy,493,Canada
2020-04-09,Daily ICU occupancy,544,Canada
2020-04-10,Daily ICU occupancy,498,Canada
2020-04-11,Daily ICU occupancy,509,Canada
2020-04-12,Daily ICU occupancy,519,Canada
2020-04-13,Daily ICU occupancy,500,Canada
2020-04-14,Daily ICU occupancy,529,Canada
2020-04-15,Daily ICU occupancy,522,Canada
2020-04-16,Daily ICU occupancy,527,Canada
2020-04-17,Daily ICU occupancy,525,Canada
2020-04-18,Daily ICU occupancy,515,Canada
2020-04-19,Daily ICU occupancy,534,Canada
2020-04-20,Daily ICU occupancy,530,Canada
2020-04-21,Daily ICU occupancy,524,Canada
2020-04-22,Daily ICU occupancy,516,Canada
2020-04-23,Daily ICU occupancy,541,Canada
2020-04-24,Daily ICU occupancy,525,Canada
2020-04-25,Daily ICU occupancy,525,Canada
2020-04-26,Daily ICU occupancy,519,Canada
2020-04-27,Daily ICU occupancy,520,Canada
2020-04-28,Daily ICU occupancy,525,Canada
2020-04-29,Daily ICU occupancy,510,Canada
2020-04-30,Daily ICU occupancy,502,Canada
2020-05-01,Daily ICU occupancy,497,Canada
2020-05-02,Daily ICU occupancy,498,Canada
2020-05-03,Daily ICU occupancy,491,Canada
2020-05-04,Daily ICU occupancy,490,Canada
2020-05-05,Daily ICU occupancy,482,Canada
2020-05-06,Daily ICU occupancy,489,Canada
2020-05-07,Daily ICU occupancy,466,Canada
2020-05-08,Daily ICU occupancy,452,Canada
2020-05-09,Daily ICU occupancy,440,Canada
2020-05-10,Daily ICU occupancy,429,Canada
2020-05-11,Daily ICU occupancy,417,Canada
2020-05-12,Daily ICU occupancy,420,Canada
2020-05-13,Daily ICU occupancy,408,Canada
2020-05-14,Daily ICU occupancy,401,Canada
2020-05-15,Daily ICU occupancy,395,Canada
2020-05-16,Daily ICU occupancy,381,Canada
2020-05-17,Daily ICU occupancy,368,Canada
2020-05-18,Daily ICU occupancy,374,Canada
2020-05-19,Daily ICU occupancy,371,Canada
2020-05-20,Daily ICU occupancy,355,Canada
2020-05-21,Daily ICU occupancy,346,Canada
2020-05-22,Daily ICU occupancy,336,Canada
2020-05-23,Daily ICU occupancy,340,Canada
2020-05-24,Daily ICU occupancy,340,Canada
2020-05-25,Daily ICU occupancy,344,Canada
2020-05-26,Daily ICU occupancy,350,Canada
2020-05-27,Daily ICU occupancy,332,Canada
2020-05-28,Daily ICU occupancy,319,Canada
2020-05-29,Daily ICU occupancy,304,Canada
2020-05-30,Daily ICU occupancy,304,Canada
2020-05-31,Daily ICU occupancy,302,Canada
2020-06-01,Daily ICU occupancy,300,Canada
2020-06-02,Daily ICU occupancy,301,Canada
2020-06-03,Daily ICU occupancy,284,Canada
2020-06-04,Daily ICU occupancy,265,Canada
2020-06-05,Daily ICU occupancy,261,Canada
2020-06-06,Daily ICU occupancy,262,Canada
2020-06-07,Daily ICU occupancy,252,Canada
2020-06-08,Daily ICU occupancy,249,Canada
2020-06-09,Daily ICU occupancy,252,Canada
2020-06-10,Daily ICU occupancy,249,Canada
2020-06-11,Daily ICU occupancy,237,Canada
2020-06-12,Daily ICU occupancy,227,Canada
2020-06-13,Daily ICU occupancy,203,Canada
2020-06-14,Daily ICU occupancy,199,Canada
2020-06-15,Daily ICU occupancy,193,Canada
2020-06-16,Daily ICU occupancy,182,Canada
2020-06-17,Daily ICU occupancy,166,Canada
2020-06-18,Daily ICU occupancy,159,Canada
2020-06-19,Daily ICU occupancy,158,Canada
2020-06-20,Daily ICU occupancy,166,Canada
2020-06-21,Daily ICU occupancy,151,Canada
2020-06-22,Daily ICU occupancy,145,Canada
2020-06-23,Daily ICU occupancy,142,Canada
2020-06-24,Daily ICU occupancy,135,Canada
2020-06-25,Daily ICU occupancy,127,Canada
2020-06-26,Daily ICU occupancy,114,Canada
2020-06-27,Daily ICU occupancy,110,Canada
2020-06-28,Daily ICU occupancy,107,Canada
2020-06-29,Daily ICU occupancy,95,Canada
2020-06-30,Daily ICU occupancy,91,Canada
2020-07-01,Daily ICU occupancy,87,Canada
2020-07-02,Daily ICU occupancy,87,Canada
2020-07-03,Daily ICU occupancy,81,Canada
2020-07-04,Daily ICU occupancy,79,Canada
2020-07-05,Daily ICU occupancy,73,Canada
2020-07-06,Daily ICU occupancy,71,Canada
2020-07-07,Daily ICU occupancy,73,Canada
2020-07-08,Daily ICU occupancy,68,Canada
2020-07-09,Daily ICU occupancy,72,Canada
2020-07-10,Daily ICU occupancy,67,Canada
2020-07-11,Daily ICU occupancy,65,Canada
2020-07-12,Daily ICU occupancy,67,Canada
2020-07-13,Daily ICU occupancy,71,Canada
2020-07-14,Daily ICU occupancy,65,Canada
2020-07-15,Daily ICU occupancy,62,Canada
2020-07-16,Daily ICU occupancy,67,Canada
2020-07-17,Daily ICU occupancy,65,Canada
2020-07-18,Daily ICU occupancy,66,Canada
2020-07-19,Daily ICU occupancy,70,Canada
2020-07-20,Daily ICU occupancy,72,Canada
2020-07-21,Daily ICU occupancy,74,Canada
2020-07-22,Daily ICU occupancy,73,Canada
2020-07-23,Daily ICU occupancy,67,Canada
2020-07-24,Daily ICU occupancy,65,Canada
2020-07-25,Daily ICU occupancy,59,Canada
2020-07-26,Daily ICU occupancy,58,Canada
2020-07-27,Daily ICU occupancy,61,Canada
2020-07-28,Daily ICU occupancy,62,Canada
2020-07-29,Daily ICU occupancy,71,Canada
2020-07-30,Daily ICU occupancy,69,Canada
2020-07-31,Daily ICU occupancy,66,Canada
2020-08-01,Daily ICU occupancy,62,Canada
2020-08-02,Daily ICU occupancy,64,Canada
2020-08-03,Daily ICU occupancy,72,Canada
2020-08-04,Daily ICU occupancy,84,Canada
2020-08-05,Daily ICU occupancy,85,Canada
2020-08-06,Daily ICU occupancy,81,Canada
2020-08-07,Daily ICU occupancy,77,Canada
2020-08-08,Daily ICU occupancy,67,Canada
2020-08-09,Daily ICU occupancy,62,Canada
2020-08-10,Daily ICU occupancy,67,Canada
2020-08-11,Daily ICU occupancy,66,Canada
2020-08-12,Daily ICU occupancy,69,Canada
2020-08-13,Daily ICU occupancy,67,Canada
2020-08-14,Daily ICU occupancy,66,Canada
2020-08-15,Daily ICU occupancy,61,Canada
2020-08-16,Daily ICU occupancy,56,Canada
2020-08-17,Daily ICU occupancy,63,Canada
2020-08-18,Daily ICU occupancy,63,Canada
2020-08-19,Daily ICU occupancy,62,Canada
2020-08-20,Daily ICU occupancy,54,Canada
2020-08-21,Daily ICU occupancy,50,Canada
2020-08-22,Daily ICU occupancy,41,Canada
2020-08-23,Daily ICU occupancy,39,Canada
