location,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Norway,2021-04-30,60-69,58.21,3.72,0.0
Norway,2021-04-30,70-79,94.19,19.15,0.0
Norway,2021-04-30,80+,93.08,85.16,0.0
Norway,2021-05-07,0-17,0.09,0.02,0.0
Norway,2021-05-07,18-24,8.11,1.59,0.0
Norway,2021-05-07,25-49,13.93,3.5,0.0
Norway,2021-05-07,50-59,27.52,4.39,0.0
Norway,2021-05-07,60-69,64.46,5.11,0.0
Norway,2021-05-07,70-79,95.09,34.73,0.0
Norway,2021-05-07,80+,93.37,88.61,0.01
Norway,2021-05-14,0-17,0.12,0.03,0.0
Norway,2021-05-14,18-24,8.95,2.26,0.0
Norway,2021-05-14,25-49,15.49,4.78,0.0
Norway,2021-05-14,50-59,31.06,6.14,0.0
Norway,2021-05-14,60-69,69.53,7.56,0.0
Norway,2021-05-14,70-79,95.64,47.2,0.0
Norway,2021-05-14,80+,93.59,89.67,0.01
Norway,2021-05-21,0-17,0.13,0.04,0.0
Norway,2021-05-21,18-24,9.27,3.48,0.0
Norway,2021-05-21,25-49,16.03,6.87,0.0
Norway,2021-05-21,50-59,32.45,9.66,0.0
Norway,2021-05-21,60-69,70.71,13.62,0.0
Norway,2021-05-21,70-79,95.89,67.87,0.01
Norway,2021-05-21,80+,93.69,90.49,0.01
Norway,2021-05-28,0-17,0.14,0.05,0.0
Norway,2021-05-28,18-24,9.62,4.91,0.0
Norway,2021-05-28,25-49,16.64,8.76,0.0
Norway,2021-05-28,50-59,33.73,13.53,0.0
Norway,2021-05-28,60-69,71.98,27.18,0.0
Norway,2021-05-28,70-79,96.12,85.05,0.01
Norway,2021-05-28,80+,93.8,91.12,0.01
Norway,2021-06-04,0-17,0.16,0.07,0.0
Norway,2021-06-04,18-24,11.38,5.98,0.0
Norway,2021-06-04,25-49,19.43,10.2,0.0
Norway,2021-06-04,50-59,41.93,17.08,0.0
Norway,2021-06-04,60-69,80.46,43.35,0.0
Norway,2021-06-04,70-79,96.51,91.32,0.01
Norway,2021-06-04,80+,93.97,91.56,0.01
Norway,2021-06-11,0-17,0.2,0.09,0.0
Norway,2021-06-11,18-24,14.04,6.81,0.0
Norway,2021-06-11,25-49,22.18,11.78,0.0
Norway,2021-06-11,50-59,50.61,22.77,0.0
Norway,2021-06-11,60-69,84.8,56.58,0.0
Norway,2021-06-11,70-79,96.72,93.61,0.01
Norway,2021-06-11,80+,94.09,91.87,0.01
Norway,2021-06-18,0-17,0.38,0.1,0.0
Norway,2021-06-18,18-24,20.83,7.55,0.0
Norway,2021-06-18,25-49,25.39,13.43,0.0
Norway,2021-06-18,50-59,64.1,26.65,0.01
Norway,2021-06-18,60-69,89.54,62.57,0.01
Norway,2021-06-18,70-79,96.92,94.55,0.01
Norway,2021-06-18,80+,94.21,92.14,0.02
Norway,2021-06-25,0-17,0.56,0.11,0.0
Norway,2021-06-25,18-24,29.92,8.35,0.0
Norway,2021-06-25,25-49,32.27,14.94,0.0
Norway,2021-06-25,50-59,77.62,29.94,0.01
Norway,2021-06-25,60-69,92.38,67.0,0.01
Norway,2021-06-25,70-79,97.09,95.11,0.01
Norway,2021-06-25,80+,94.32,92.34,0.02
Norway,2021-07-02,0-17,1.13,0.12,0.0
Norway,2021-07-02,18-24,43.77,8.68,0.0
Norway,2021-07-02,25-49,44.22,15.44,0.0
Norway,2021-07-02,50-59,85.9,30.92,0.01
Norway,2021-07-02,60-69,93.66,68.0,0.01
Norway,2021-07-02,70-79,97.23,95.34,0.01
Norway,2021-07-02,80+,94.4,92.45,0.02
Norway,2021-07-09,0-17,1.49,0.13,0.0
Norway,2021-07-09,18-24,54.07,9.05,0.01
Norway,2021-07-09,25-49,53.87,15.98,0.01
Norway,2021-07-09,50-59,88.49,31.94,0.02
Norway,2021-07-09,60-69,94.19,69.13,0.02
Norway,2021-07-09,70-79,97.35,95.54,0.03
Norway,2021-07-09,80+,94.47,92.54,0.02
Norway,2021-07-16,0-17,1.68,0.15,0.0
Norway,2021-07-16,18-24,60.61,10.19,0.01
Norway,2021-07-16,25-49,59.58,17.8,0.01
Norway,2021-07-16,50-59,89.54,35.06,0.02
Norway,2021-07-16,60-69,94.46,72.36,0.02
Norway,2021-07-16,70-79,97.44,95.84,0.03
Norway,2021-07-16,80+,94.54,92.69,0.02
Norway,2021-07-23,0-17,1.96,0.18,0.0
Norway,2021-07-23,18-24,70.44,11.45,0.01
Norway,2021-07-23,25-49,66.5,19.14,0.01
Norway,2021-07-23,50-59,90.83,37.86,0.02
Norway,2021-07-23,60-69,94.75,74.34,0.02
Norway,2021-07-23,70-79,97.52,96.03,0.03
Norway,2021-07-23,80+,94.6,92.8,0.02
Norway,2021-07-30,0-17,2.2,0.23,0.0
Norway,2021-07-30,18-24,77.79,13.62,0.01
Norway,2021-07-30,25-49,74.34,20.71,0.01
Norway,2021-07-30,50-59,91.66,41.35,0.02
Norway,2021-07-30,60-69,95.01,76.46,0.03
Norway,2021-07-30,70-79,97.62,96.18,0.03
Norway,2021-07-30,80+,94.66,92.88,0.02
Norway,2021-08-06,0-17,2.35,0.3,0.0
Norway,2021-08-06,18-24,81.57,17.82,0.01
Norway,2021-08-06,25-49,79.18,23.59,0.01
Norway,2021-08-06,50-59,92.24,47.9,0.03
Norway,2021-08-06,60-69,95.26,80.36,0.03
Norway,2021-08-06,70-79,97.71,96.34,0.03
Norway,2021-08-06,80+,94.74,92.98,0.02
Norway,2021-08-13,0-17,2.43,0.42,0.0
Norway,2021-08-13,18-24,83.42,24.61,0.01
Norway,2021-08-13,25-49,81.5,28.88,0.02
Norway,2021-08-13,50-59,92.68,61.55,0.03
Norway,2021-08-13,60-69,95.44,86.85,0.03
Norway,2021-08-13,70-79,97.8,96.5,0.04
Norway,2021-08-13,80+,94.81,93.07,0.02
Norway,2021-08-20,0-17,2.55,0.68,0.0
Norway,2021-08-20,18-24,84.53,34.4,0.01
Norway,2021-08-20,25-49,82.77,38.66,0.02
Norway,2021-08-20,50-59,93.0,75.5,0.04
Norway,2021-08-20,60-69,95.59,90.19,0.04
Norway,2021-08-20,70-79,97.87,96.64,0.04
Norway,2021-08-20,80+,94.87,93.16,0.03
Norway,2021-08-27,0-17,3.86,1.08,0.0
Norway,2021-08-27,18-24,85.65,52.22,0.01
Norway,2021-08-27,25-49,83.94,53.6,0.03
Norway,2021-08-27,50-59,93.32,84.26,0.05
Norway,2021-08-27,60-69,95.74,92.39,0.05
Norway,2021-08-27,70-79,97.95,96.8,0.05
Norway,2021-08-27,80+,94.93,93.27,0.03
Norway,2021-09-03,0-17,7.07,1.37,0.0
Norway,2021-09-03,18-24,86.71,63.48,0.01
Norway,2021-09-03,25-49,84.89,64.86,0.03
Norway,2021-09-03,50-59,93.6,87.14,0.06
Norway,2021-09-03,60-69,95.89,93.19,0.06
Norway,2021-09-03,70-79,98.03,96.93,0.06
Norway,2021-09-03,80+,95.01,93.37,0.03
Norway,2021-09-10,0-17,11.11,1.57,0.0
Norway,2021-09-10,18-24,87.46,70.86,0.02
Norway,2021-09-10,25-49,85.52,71.26,0.04
Norway,2021-09-10,50-59,93.79,88.67,0.07
Norway,2021-09-10,60-69,95.99,93.69,0.07
Norway,2021-09-10,70-79,98.09,97.05,0.07
Norway,2021-09-10,80+,95.06,93.45,0.04
Norway,2021-09-17,0-17,18.31,1.67,0.0
Norway,2021-09-17,18-24,88.02,74.47,0.03
Norway,2021-09-17,25-49,86.01,74.69,0.09
Norway,2021-09-17,50-59,93.94,89.57,0.19
Norway,2021-09-17,60-69,96.07,93.99,0.22
Norway,2021-09-17,70-79,98.14,97.14,0.21
Norway,2021-09-17,80+,95.1,93.52,0.1
Norway,2021-09-24,0-17,23.58,1.75,0.0
Norway,2021-09-24,18-24,88.43,76.67,0.06
Norway,2021-09-24,25-49,86.37,77.02,0.2
Norway,2021-09-24,50-59,94.05,90.18,0.43
Norway,2021-09-24,60-69,96.13,94.21,0.51
Norway,2021-09-24,70-79,98.17,97.23,0.49
Norway,2021-09-24,80+,95.13,93.59,0.25
Norway,2021-10-01,0-17,25.73,1.83,0.0
Norway,2021-10-01,18-24,88.78,78.43,0.1
Norway,2021-10-01,25-49,86.69,78.88,0.31
Norway,2021-10-01,50-59,94.16,90.61,0.7
Norway,2021-10-01,60-69,96.19,94.41,0.87
Norway,2021-10-01,70-79,98.2,97.33,0.88
Norway,2021-10-01,80+,95.16,93.67,0.44
Norway,2021-10-08,0-17,26.38,1.88,0.0
Norway,2021-10-08,18-24,88.99,79.39,0.13
Norway,2021-10-08,25-49,86.89,79.92,0.41
Norway,2021-10-08,50-59,94.21,90.86,0.94
Norway,2021-10-08,60-69,96.23,94.54,1.27
Norway,2021-10-08,70-79,98.23,97.41,1.67
Norway,2021-10-08,80+,95.19,93.75,2.99
Norway,2021-10-15,0-17,26.68,1.94,0.0
Norway,2021-10-15,18-24,89.11,80.0,0.15
Norway,2021-10-15,25-49,87.01,80.49,0.48
Norway,2021-10-15,50-59,94.25,91.02,1.11
Norway,2021-10-15,60-69,96.26,94.63,1.6
Norway,2021-10-15,70-79,98.25,97.46,2.78
Norway,2021-10-15,80+,95.22,93.89,9.55
Norway,2021-10-22,0-17,26.96,2.14,0.0
Norway,2021-10-22,18-24,89.24,80.52,0.18
Norway,2021-10-22,25-49,87.14,81.02,0.54
Norway,2021-10-22,50-59,94.29,91.17,1.25
Norway,2021-10-22,60-69,96.28,94.71,1.87
Norway,2021-10-22,70-79,98.26,97.52,3.51
Norway,2021-10-22,80+,95.25,94.0,13.56
Norway,2021-10-29,0-17,27.12,2.6,0.0
Norway,2021-10-29,18-24,89.37,80.96,0.2
Norway,2021-10-29,25-49,87.28,81.47,0.59
Norway,2021-10-29,50-59,94.33,91.3,1.38
Norway,2021-10-29,60-69,96.31,94.8,2.12
Norway,2021-10-29,70-79,98.28,97.57,4.61
Norway,2021-10-29,80+,95.27,94.07,17.94
Norway,2021-11-05,0-17,27.32,2.97,0.0
Norway,2021-11-05,18-24,89.55,81.32,0.23
Norway,2021-11-05,25-49,87.46,81.85,0.67
Norway,2021-11-05,50-59,94.39,91.42,1.56
Norway,2021-11-05,60-69,96.35,94.88,2.65
Norway,2021-11-05,70-79,98.31,97.65,9.04
Norway,2021-11-05,80+,95.3,94.23,30.13
Norway,2021-11-12,0-17,27.53,3.56,0.0
Norway,2021-11-12,18-24,89.72,81.65,0.29
Norway,2021-11-12,25-49,87.64,82.18,0.86
Norway,2021-11-12,50-59,94.44,91.52,1.91
Norway,2021-11-12,60-69,96.39,94.97,3.98
Norway,2021-11-12,70-79,98.34,97.79,18.75
Norway,2021-11-12,80+,95.36,94.44,45.94
Norway,2021-11-19,0-17,27.72,4.48,0.0
Norway,2021-11-19,18-24,89.92,81.96,0.45
Norway,2021-11-19,25-49,87.84,82.47,1.23
Norway,2021-11-19,50-59,94.51,91.63,2.52
Norway,2021-11-19,60-69,96.44,95.07,7.04
Norway,2021-11-19,70-79,98.37,97.94,32.36
Norway,2021-11-19,80+,95.41,94.67,59.19
Norway,2021-11-26,0-17,27.95,6.11,0.0
Norway,2021-11-26,18-24,90.15,82.28,0.81
Norway,2021-11-26,25-49,88.05,82.77,2.19
Norway,2021-11-26,50-59,94.59,91.75,3.87
Norway,2021-11-26,60-69,96.49,95.18,13.54
Norway,2021-11-26,70-79,98.42,98.11,52.59
Norway,2021-11-26,80+,95.48,94.87,70.02
Norway,2021-12-03,0-17,28.24,8.12,0.0
Norway,2021-12-03,18-24,90.33,82.6,1.4
Norway,2021-12-03,25-49,88.24,83.05,3.7
Norway,2021-12-03,50-59,94.65,91.88,6.05
Norway,2021-12-03,60-69,96.54,95.32,24.38
Norway,2021-12-03,70-79,98.45,98.26,69.7
Norway,2021-12-03,80+,95.54,95.02,76.63
Norway,2021-12-10,0-17,28.52,9.0,0.0
Norway,2021-12-10,18-24,90.57,82.94,2.35
Norway,2021-12-10,25-49,88.45,83.39,5.87
Norway,2021-12-10,50-59,94.73,92.08,10.79
Norway,2021-12-10,60-69,96.61,95.53,40.69
Norway,2021-12-10,70-79,98.5,98.41,82.65
Norway,2021-12-10,80+,95.61,95.12,82.04
Norway,2021-12-17,0-17,28.89,9.58,0.0
Norway,2021-12-17,18-24,90.87,83.39,3.77
Norway,2021-12-17,25-49,88.77,83.86,9.21
Norway,2021-12-17,50-59,94.88,92.5,22.31
Norway,2021-12-17,60-69,96.72,95.85,58.21
Norway,2021-12-17,70-79,98.58,98.55,89.35
Norway,2021-12-17,80+,95.74,95.24,85.67
Norway,2021-12-24,0-17,29.07,9.72,0.0
Norway,2021-12-24,18-24,91.06,83.71,5.34
Norway,2021-12-24,25-49,88.94,84.12,11.79
Norway,2021-12-24,50-59,94.96,92.79,30.98
Norway,2021-12-24,60-69,96.79,96.01,65.44
Norway,2021-12-24,70-79,98.63,98.59,90.66
Norway,2021-12-24,80+,95.83,95.29,86.76
Norway,2021-12-31,0-17,29.16,9.78,0.0
Norway,2021-12-31,18-24,91.14,83.89,6.73
Norway,2021-12-31,25-49,89.01,84.26,13.67
Norway,2021-12-31,50-59,95.0,92.94,36.65
Norway,2021-12-31,60-69,96.81,96.07,69.1
Norway,2021-12-31,70-79,98.64,98.61,91.02
Norway,2021-12-31,80+,95.86,95.3,87.1
Norway,2022-01-07,0-17,29.37,9.94,0.0
Norway,2022-01-07,18-24,91.34,84.49,11.88
Norway,2022-01-07,25-49,89.19,84.82,21.01
Norway,2022-01-07,50-59,95.08,93.3,54.22
Norway,2022-01-07,60-69,96.86,96.23,78.0
Norway,2022-01-07,70-79,98.69,98.68,91.96
Norway,2022-01-07,80+,95.92,95.39,87.84
Norway,2022-01-14,0-17,29.58,10.11,0.0
Norway,2022-01-14,18-24,91.56,85.21,21.88
Norway,2022-01-14,25-49,89.37,85.38,31.29
Norway,2022-01-14,50-59,95.15,93.6,66.92
Norway,2022-01-14,60-69,96.91,96.39,82.92
Norway,2022-01-14,70-79,98.73,98.75,92.62
Norway,2022-01-14,80+,95.98,95.48,88.41
Norway,2022-01-21,0-17,29.75,10.4,0.0
Norway,2022-01-21,18-24,91.72,85.79,30.76
Norway,2022-01-21,25-49,89.5,85.75,40.02
Norway,2022-01-21,50-59,95.21,93.78,72.67
Norway,2022-01-21,60-69,96.95,96.48,85.08
Norway,2022-01-21,70-79,98.76,98.81,93.02
Norway,2022-01-21,80+,96.02,95.55,88.82
Norway,2022-01-28,0-17,30.0,10.95,0.0
Norway,2022-01-28,18-24,91.85,86.22,37.34
Norway,2022-01-28,25-49,89.61,86.01,45.86
Norway,2022-01-28,50-59,95.24,93.89,75.78
Norway,2022-01-28,60-69,96.97,96.55,86.37
Norway,2022-01-28,70-79,98.78,98.85,93.35
Norway,2022-01-28,80+,96.06,95.62,89.13
Norway,2022-02-04,0-17,30.29,11.42,0.0
Norway,2022-02-04,18-24,91.94,86.52,40.85
Norway,2022-02-04,25-49,89.68,86.2,49.12
Norway,2022-02-04,50-59,95.27,93.99,77.36
Norway,2022-02-04,60-69,96.99,96.6,87.07
Norway,2022-02-04,70-79,98.79,98.89,93.57
Norway,2022-02-04,80+,96.09,95.68,89.36
Norway,2022-02-11,0-17,30.49,11.73,0.0
Norway,2022-02-11,18-24,92.01,86.71,42.68
Norway,2022-02-11,25-49,89.73,86.35,51.01
Norway,2022-02-11,50-59,95.28,94.05,78.29
Norway,2022-02-11,60-69,97.01,96.65,87.53
Norway,2022-02-11,70-79,98.8,98.92,93.72
Norway,2022-02-11,80+,96.11,95.74,89.51
Norway,2022-02-18,0-17,30.59,11.89,0.0
Norway,2022-02-18,18-24,92.05,86.84,43.65
Norway,2022-02-18,25-49,89.77,86.44,52.08
Norway,2022-02-18,50-59,95.3,94.1,78.82
Norway,2022-02-18,60-69,97.02,96.68,87.81
Norway,2022-02-18,70-79,98.81,98.95,93.84
Norway,2022-02-18,80+,96.13,95.79,89.65
Norway,2022-02-25,0-17,30.63,11.96,0.0
Norway,2022-02-25,18-24,92.07,86.93,44.14
Norway,2022-02-25,25-49,89.78,86.51,52.63
Norway,2022-02-25,50-59,95.3,94.13,79.12
Norway,2022-02-25,60-69,97.02,96.7,88.0
Norway,2022-02-25,70-79,98.82,98.97,93.93
Norway,2022-02-25,80+,96.14,95.82,89.74
Norway,2022-03-04,0-17,30.65,12.0,0.0
Norway,2022-03-04,18-24,92.09,86.99,44.43
Norway,2022-03-04,25-49,89.8,86.56,52.94
Norway,2022-03-04,50-59,95.31,94.15,79.3
Norway,2022-03-04,60-69,97.02,96.72,88.13
Norway,2022-03-04,70-79,98.82,98.98,93.99
Norway,2022-03-04,80+,96.14,95.84,89.8
Norway,2022-03-11,0-17,30.67,12.04,0.0
Norway,2022-03-11,18-24,92.11,87.05,44.64
Norway,2022-03-11,25-49,89.81,86.6,53.19
Norway,2022-03-11,50-59,95.31,94.17,79.46
Norway,2022-03-11,60-69,97.03,96.74,88.24
Norway,2022-03-11,70-79,98.82,99.0,94.06
Norway,2022-03-11,80+,96.15,95.86,89.85
Norway,2022-03-18,0-17,30.69,12.07,0.0
Norway,2022-03-18,18-24,92.12,87.1,44.81
Norway,2022-03-18,25-49,89.83,86.63,53.37
Norway,2022-03-18,50-59,95.32,94.18,79.59
Norway,2022-03-18,60-69,97.03,96.75,88.35
Norway,2022-03-18,70-79,98.83,99.01,94.12
Norway,2022-03-18,80+,96.15,95.87,89.89
Norway,2022-03-25,0-17,30.72,12.11,0.0
Norway,2022-03-25,18-24,92.14,87.14,44.95
Norway,2022-03-25,25-49,89.84,86.66,53.53
Norway,2022-03-25,50-59,95.32,94.19,79.71
Norway,2022-03-25,60-69,97.04,96.76,88.44
Norway,2022-03-25,70-79,98.83,99.01,94.18
Norway,2022-03-25,80+,96.15,95.88,89.93
Norway,2022-04-01,0-17,30.74,12.15,0.0
Norway,2022-04-01,18-24,92.15,87.18,45.08
Norway,2022-04-01,25-49,89.84,86.68,53.67
Norway,2022-04-01,50-59,95.32,94.2,79.82
Norway,2022-04-01,60-69,97.04,96.77,88.52
Norway,2022-04-01,70-79,98.83,99.02,94.23
Norway,2022-04-01,80+,96.16,95.89,89.97
Norway,2022-04-08,0-17,30.76,12.19,0.0
Norway,2022-04-08,18-24,92.17,87.21,45.21
Norway,2022-04-08,25-49,89.86,86.71,53.81
Norway,2022-04-08,50-59,95.33,94.21,79.91
Norway,2022-04-08,60-69,97.04,96.77,88.6
Norway,2022-04-08,70-79,98.83,99.02,94.27
Norway,2022-04-08,80+,96.16,95.89,90.0
Norway,2022-04-15,0-17,30.76,12.2,0.0
Norway,2022-04-15,18-24,92.17,87.22,45.25
Norway,2022-04-15,25-49,89.86,86.71,53.84
Norway,2022-04-15,50-59,95.33,94.22,79.93
Norway,2022-04-15,60-69,97.04,96.77,88.62
Norway,2022-04-15,70-79,98.83,99.02,94.28
Norway,2022-04-15,80+,96.16,95.89,90.01
Norway,2022-04-22,0-17,30.79,12.24,0.0
Norway,2022-04-22,18-24,92.19,87.26,45.37
Norway,2022-04-22,25-49,89.87,86.73,53.96
Norway,2022-04-22,50-59,95.33,94.22,80.01
Norway,2022-04-22,60-69,97.04,96.78,88.68
Norway,2022-04-22,70-79,98.83,99.03,94.32
Norway,2022-04-22,80+,96.16,95.9,90.03
Norway,2022-04-29,0-17,30.82,12.29,0.0
Norway,2022-04-29,18-24,92.2,87.28,45.51
Norway,2022-04-29,25-49,89.88,86.75,54.09
Norway,2022-04-29,50-59,95.33,94.23,80.1
Norway,2022-04-29,60-69,97.05,96.78,88.74
Norway,2022-04-29,70-79,98.84,99.03,94.36
Norway,2022-04-29,80+,96.16,95.9,90.06
Norway,2022-05-06,0-17,30.86,12.34,0.0
Norway,2022-05-06,18-24,92.21,87.32,45.64
Norway,2022-05-06,25-49,89.89,86.77,54.22
Norway,2022-05-06,50-59,95.34,94.24,80.19
Norway,2022-05-06,60-69,97.05,96.79,88.8
Norway,2022-05-06,70-79,98.84,99.03,94.39
Norway,2022-05-06,80+,96.17,95.91,90.09
Norway,2022-05-13,0-17,30.89,12.41,0.0
Norway,2022-05-13,18-24,92.23,87.35,45.77
Norway,2022-05-13,25-49,89.9,86.78,54.34
Norway,2022-05-13,50-59,95.34,94.24,80.27
Norway,2022-05-13,60-69,97.05,96.79,88.85
Norway,2022-05-13,70-79,98.84,99.03,94.42
Norway,2022-05-13,80+,96.17,95.91,90.12
Norway,2022-05-20,0-17,30.92,12.47,0.0
Norway,2022-05-20,18-24,92.24,87.38,45.9
Norway,2022-05-20,25-49,89.9,86.8,54.45
Norway,2022-05-20,50-59,95.34,94.25,80.33
Norway,2022-05-20,60-69,97.06,96.8,88.89
Norway,2022-05-20,70-79,98.84,99.03,94.44
Norway,2022-05-20,80+,96.17,95.91,90.15
Norway,2022-05-27,0-17,30.97,12.57,0.0
Norway,2022-05-27,18-24,92.25,87.43,46.09
Norway,2022-05-27,25-49,89.91,86.82,54.59
Norway,2022-05-27,50-59,95.35,94.26,80.4
Norway,2022-05-27,60-69,97.06,96.8,88.92
Norway,2022-05-27,70-79,98.84,99.04,94.46
Norway,2022-05-27,80+,96.17,95.91,90.18
Norway,2022-06-03,0-17,31.02,12.69,0.0
Norway,2022-06-03,18-24,92.27,87.49,46.34
Norway,2022-06-03,25-49,89.92,86.84,54.75
Norway,2022-06-03,50-59,95.35,94.26,80.49
Norway,2022-06-03,60-69,97.06,96.8,88.97
Norway,2022-06-03,70-79,98.84,99.04,94.49
Norway,2022-06-03,80+,96.17,95.92,90.23
Norway,2022-06-10,0-17,31.06,12.79,0.0
Norway,2022-06-10,18-24,92.28,87.52,46.52
Norway,2022-06-10,25-49,89.92,86.86,54.87
Norway,2022-06-10,50-59,95.35,94.27,80.55
Norway,2022-06-10,60-69,97.06,96.8,89.0
Norway,2022-06-10,70-79,98.84,99.04,94.5
Norway,2022-06-10,80+,96.17,95.92,90.26
Norway,2022-06-17,0-17,31.1,12.89,0.0
Norway,2022-06-17,18-24,92.28,87.57,46.71
Norway,2022-06-17,25-49,89.93,86.88,55.01
Norway,2022-06-17,50-59,95.35,94.27,80.63
Norway,2022-06-17,60-69,97.06,96.81,89.05
Norway,2022-06-17,70-79,98.84,99.04,94.53
Norway,2022-06-17,80+,96.17,95.92,90.3
Norway,2022-06-24,0-17,31.13,12.98,0.0
Norway,2022-06-24,18-24,92.29,87.61,46.88
Norway,2022-06-24,25-49,89.94,86.89,55.15
Norway,2022-06-24,50-59,95.36,94.28,80.71
Norway,2022-06-24,60-69,97.06,96.81,89.09
Norway,2022-06-24,70-79,98.85,99.04,94.56
Norway,2022-06-24,80+,96.17,95.92,90.36
Norway,2022-07-01,0-17,31.16,13.04,0.0
Norway,2022-07-01,18-24,92.3,87.64,47.02
Norway,2022-07-01,25-49,89.94,86.91,55.26
Norway,2022-07-01,50-59,95.36,94.28,80.78
Norway,2022-07-01,60-69,97.07,96.81,89.13
Norway,2022-07-01,70-79,98.85,99.04,94.59
Norway,2022-07-01,80+,96.18,95.93,90.43
Norway,2022-07-08,0-17,31.17,13.07,0.0
Norway,2022-07-08,18-24,92.31,87.66,47.1
Norway,2022-07-08,25-49,89.95,86.92,55.34
Norway,2022-07-08,50-59,95.36,94.29,80.82
Norway,2022-07-08,60-69,97.07,96.82,89.16
Norway,2022-07-08,70-79,98.85,99.05,94.65
Norway,2022-07-08,80+,96.19,95.94,90.63
Norway,2022-07-15,0-17,31.18,13.1,0.0
Norway,2022-07-15,18-24,92.31,87.68,47.16
Norway,2022-07-15,25-49,89.95,86.92,55.39
Norway,2022-07-15,50-59,95.36,94.29,80.86
Norway,2022-07-15,60-69,97.07,96.82,89.19
Norway,2022-07-15,70-79,98.85,99.05,94.7
Norway,2022-07-15,80+,96.2,95.96,90.82
Norway,2022-07-22,0-17,31.19,13.11,0.0
Norway,2022-07-22,18-24,92.32,87.69,47.22
Norway,2022-07-22,25-49,89.95,86.93,55.43
Norway,2022-07-22,50-59,95.36,94.29,80.88
Norway,2022-07-22,60-69,97.07,96.82,89.21
Norway,2022-07-22,70-79,98.86,99.05,94.76
Norway,2022-07-22,80+,96.2,95.97,90.95
Norway,2022-07-29,0-17,31.2,13.12,0.0
Norway,2022-07-29,18-24,92.32,87.7,47.27
Norway,2022-07-29,25-49,89.96,86.94,55.47
Norway,2022-07-29,50-59,95.36,94.29,80.91
Norway,2022-07-29,60-69,97.07,96.82,89.23
Norway,2022-07-29,70-79,98.86,99.05,94.81
Norway,2022-07-29,80+,96.21,95.98,91.11
Norway,2022-08-05,0-17,31.2,13.13,0.0
Norway,2022-08-05,18-24,92.32,87.71,47.31
Norway,2022-08-05,25-49,89.96,86.94,55.51
Norway,2022-08-05,50-59,95.37,94.3,80.93
Norway,2022-08-05,60-69,97.07,96.82,89.26
Norway,2022-08-05,70-79,98.86,99.06,94.87
Norway,2022-08-05,80+,96.21,95.99,91.24
Norway,2022-08-12,0-17,31.21,13.14,0.0
Norway,2022-08-12,18-24,92.33,87.72,47.35
Norway,2022-08-12,25-49,89.97,86.95,55.54
Norway,2022-08-12,50-59,95.37,94.3,80.96
Norway,2022-08-12,60-69,97.07,96.82,89.29
Norway,2022-08-12,70-79,98.87,99.06,94.93
Norway,2022-08-12,80+,96.21,96.0,91.36
Norway,2022-08-19,0-17,31.21,13.15,0.0
Norway,2022-08-19,18-24,92.33,87.73,47.39
Norway,2022-08-19,25-49,89.97,86.95,55.57
Norway,2022-08-19,50-59,95.37,94.3,80.99
Norway,2022-08-19,60-69,97.08,96.83,89.34
Norway,2022-08-19,70-79,98.87,99.06,95.04
Norway,2022-08-19,80+,96.22,96.01,91.54
Norway,2022-08-26,0-17,31.22,13.16,0.0
Norway,2022-08-26,18-24,92.34,87.74,47.43
Norway,2022-08-26,25-49,89.97,86.96,55.61
Norway,2022-08-26,50-59,95.37,94.3,81.02
Norway,2022-08-26,60-69,97.08,96.83,89.41
Norway,2022-08-26,70-79,98.87,99.07,95.17
Norway,2022-08-26,80+,96.23,96.02,91.7
Norway,2022-09-02,0-17,31.22,13.16,0.0
Norway,2022-09-02,18-24,92.34,87.74,47.46
Norway,2022-09-02,25-49,89.98,86.96,55.64
Norway,2022-09-02,50-59,95.37,94.31,81.04
Norway,2022-09-02,60-69,97.08,96.83,89.48
Norway,2022-09-02,70-79,98.88,99.07,95.31
Norway,2022-09-02,80+,96.23,96.03,91.84
Norway,2022-09-09,0-17,31.23,13.17,0.0
Norway,2022-09-09,18-24,92.35,87.75,47.48
Norway,2022-09-09,25-49,89.98,86.97,55.67
Norway,2022-09-09,50-59,95.37,94.31,81.07
Norway,2022-09-09,60-69,97.09,96.84,89.55
Norway,2022-09-09,70-79,98.88,99.08,95.43
Norway,2022-09-09,80+,96.24,96.04,91.97
Norway,2022-09-16,0-17,31.23,13.18,0.0
Norway,2022-09-16,18-24,92.35,87.76,47.5
Norway,2022-09-16,25-49,89.99,86.97,55.7
Norway,2022-09-16,50-59,95.38,94.31,81.09
Norway,2022-09-16,60-69,97.09,96.84,89.61
Norway,2022-09-16,70-79,98.89,99.08,95.51
Norway,2022-09-16,80+,96.24,96.04,92.08
Norway,2022-09-23,0-17,31.24,13.19,0.0
Norway,2022-09-23,18-24,92.35,87.77,47.53
Norway,2022-09-23,25-49,89.99,86.98,55.73
Norway,2022-09-23,50-59,95.38,94.31,81.12
Norway,2022-09-23,60-69,97.09,96.84,89.69
Norway,2022-09-23,70-79,98.89,99.08,95.61
Norway,2022-09-23,80+,96.24,96.04,92.17
Norway,2022-09-30,0-17,31.24,13.19,0.0
Norway,2022-09-30,18-24,92.36,87.77,47.55
Norway,2022-09-30,25-49,89.99,86.98,55.76
Norway,2022-09-30,50-59,95.38,94.31,81.15
Norway,2022-09-30,60-69,97.09,96.84,89.77
